"VE_REF","VE_FLT","VE_COU","VE_LEN","VE_KW","VE_TON","FT_REF","FT_DCOU","FT_DHAR","FT_DDAT","FT_DTIME","FT_LCOU","FT_LHAR","FT_LDAT","FT_LTIME","LE_CDAT","LE_STIME","LE_ETIME","LE_SEQNUM","LE_GEAR","LE_MSZ","LE_RECT","LE_MET_level6","LE_UNIT","LE_EFF","LE_EFF_VMS","LE_KG_ANF","LE_KG_BAG","LE_KG_BIB","LE_KG_BLL","LE_KG_BRB","LE_KG_BSS","LE_KG_COD","LE_KG_COE","LE_KG_CRE","LE_KG_CSH","LE_KG_CTC","LE_KG_DAB","LE_KG_DGS","LE_KG_ELE","LE_KG_ERS","LE_KG_FLE","LE_KG_FPP","LE_KG_GUG","LE_KG_GUR","LE_KG_GUU","LE_KG_HAL","LE_KG_HER","LE_KG_JAX","LE_KG_JOD","LE_KG_LBE","LE_KG_LEM","LE_KG_LIN","LE_KG_MAC","LE_KG_MUR","LE_KG_MZZ","LE_KG_NEP","LE_KG_PIL","LE_KG_PLE","LE_KG_POK","LE_KG_POL","LE_KG_RAZ","LE_KG_RJC","LE_KG_RJH","LE_KG_RJM","LE_KG_SBR","LE_KG_SBX","LE_KG_SCE","LE_KG_SME","LE_KG_SOL","LE_KG_SPR","LE_KG_SQU","LE_KG_SRX","LE_KG_TIG","LE_KG_TUR","LE_KG_WEX","LE_KG_WHE","LE_KG_WHG","LE_KG_WIT","LE_EURO_ANF","LE_EURO_BAG","LE_EURO_BIB","LE_EURO_BLL","LE_EURO_BRB","LE_EURO_BSS","LE_EURO_COD","LE_EURO_COE","LE_EURO_CRE","LE_EURO_CSH","LE_EURO_CTC","LE_EURO_DAB","LE_EURO_DGS","LE_EURO_ELE","LE_EURO_ERS","LE_EURO_FLE","LE_EURO_FPP","LE_EURO_GUG","LE_EURO_GUR","LE_EURO_GUU","LE_EURO_HAL","LE_EURO_HER","LE_EURO_JAX","LE_EURO_JOD","LE_EURO_LBE","LE_EURO_LEM","LE_EURO_LIN","LE_EURO_MAC","LE_EURO_MUR","LE_EURO_MZZ","LE_EURO_NEP","LE_EURO_PIL","LE_EURO_PLE","LE_EURO_POK","LE_EURO_POL","LE_EURO_RAZ","LE_EURO_RJC","LE_EURO_RJH","LE_EURO_RJM","LE_EURO_SBR","LE_EURO_SBX","LE_EURO_SCE","LE_EURO_SME","LE_EURO_SOL","LE_EURO_SPR","LE_EURO_SQU","LE_EURO_SRX","LE_EURO_TIG","LE_EURO_TUR","LE_EURO_WEX","LE_EURO_WHE","LE_EURO_WHG","LE_EURO_WIT"
"1248","TBB_DEM","NLD",41,1471,NA,"448234","NLD","HAR","05/01/2009"," 2:00:00","NLD","HAR","09/01/2009","16:00:00",NA,NA,NA,NA,"TBB","80","37F4",NA,"KWDAYS",6737.18,NA,0,0,0,194,0,0,1051,0,0,0,0,211,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4387,0,0,0,0,0,0,0,0,0,0,1423,0,0,0,0,618,0,0,0,0,0,0,0,1371.92562443173,0,0,2116.39999628855,0,0,0,0,220.142972683200,0,0,0,0,0,45.9325942350333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5014.88902753814,0,0,0,0,0,0,0,0,0,0,13238.4628629273,0,0,0,0,6462.65061004051,0,0,0,0
"1248","TBB_DEM","NLD",41,1471,NA,"448234","NLD","HAR","05/01/2009"," 2:00:00","NLD","HAR","09/01/2009","16:00:00",NA,NA,NA,NA,"TBB","80","37F5",NA,"KWDAYS",6737.18,NA,0,0,0,0,0,0,70,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1000,0,0,0,0,0,0,0,0,0,0,240,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,140.959086337011,0,0,0,0,41.7332649636398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1143.12492079739,0,0,0,0,0,0,0,0,0,0,2232.76956226462,0,0,0,0,836.589075733399,0,0,0,0
"253","TBB_DEM","NLD",41,1471,NA,"448235","NLD","STD","05/01/2009"," 7:00:00","NLD","STD","09/01/2009","00:00:00",NA,NA,NA,NA,"TBB","80","33F3",NA,"KWDAYS",5457.41,NA,0,0,0,288,0,0,828,0,75,0,0,994,0,0,0,5736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10206,0,0,0,88,0,0,0,0,0,0,2412,0,0,0,0,275,0,0,410,0,0,0,0,2036.67309193988,0,0,1667.34462124350,0,114.491448885473,0,0,1037.07163434645,0,0,0,1573.55595529006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11666.7329416581,0,0,0,122.720998471727,0,0,0,0,0,0,22439.3341007594,0,0,0,0,2875.77494783356,0,0,227.026976143233,0
"1311","TBB_DEM","NLD",41,1471,NA,"448236","NLD","HAR","05/01/2009","10:00:00","NLD","HAR","09/01/2009","21:00:00",NA,NA,NA,NA,"TBB","80","36F4",NA,"KWDAYS",6560.66,NA,0,0,0,40,0,0,150,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0,3485,0,0,0,90,0,0,0,0,0,0,890,0,0,0,0,350,0,0,0,0,0,0,0,282.871262769428,0,0,302.05518500788,0,0,0,0,375.599384672758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271.767349269805,0,3983.79034897890,0,0,0,125.510112073357,0,0,0,0,0,0,8279.85379339795,0,0,0,0,3660.07720633362,0,0,0,0
"1311","TBB_DEM","NLD",41,1471,NA,"448236","NLD","HAR","05/01/2009","10:00:00","NLD","HAR","09/01/2009","21:00:00",NA,NA,NA,NA,"TBB","80","37F4",NA,"KWDAYS",6560.66,NA,0,0,0,40,0,0,145,0,0,0,0,300,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,1700,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,155,0,0,0,0,0,0,0,282.871262769428,0,0,291.986678840951,0,0,0,0,312.999487227298,0,0,0,21.9463871030692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.178232846537,0,1943.31236535556,0,0,0,0,0,0,0,0,0,0,2837.47798537795,0,0,0,0,1620.89133423346,0,0,0,0
"1311","TBB_DEM","NLD",41,1471,NA,"448236","NLD","HAR","05/01/2009","10:00:00","NLD","HAR","09/01/2009","21:00:00",NA,NA,NA,NA,"TBB","80","37F5",NA,"KWDAYS",6560.66,NA,0,0,0,40,0,0,55,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1590,0,0,0,0,0,0,0,0,0,0,345,0,0,0,0,155,0,0,0,0,0,0,0,282.871262769428,0,0,110.753567836223,0,0,0,0,119.983136770464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1817.56862406785,0,0,0,0,0,0,0,0,0,0,3209.60624575539,0,0,0,0,1620.89133423346,0,0,0,0
"159","TBB_DEM","NLD",40,1471,NA,"448237","NLD","STD","04/01/2009","21:00:00","NLD","STD","09/01/2009","00:00:00",NA,NA,NA,NA,"TBB","80","33F2",NA,"KWDAYS",6075.23,NA,0,0,0,360,0,0,1400,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4920,0,0,0,0,0,120,0,0,0,0,1180,0,0,0,0,160,0,0,0,0,0,0,0,2545.84136492485,0,0,2819.18172674021,0,0,0,0,41.7332649636398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5624.17461032315,0,0,0,0,0,228.432322553549,0,0,0,0,10977.7836811344,0,0,0,0,1673.17815146680,0,0,0,0
"159","TBB_DEM","NLD",40,1471,NA,"448237","NLD","STD","04/01/2009","21:00:00","NLD","STD","09/01/2009","00:00:00",NA,NA,NA,NA,"TBB","80","34F2",NA,"KWDAYS",6075.23,NA,0,0,50,200,0,0,1600,0,0,0,0,70,0,0,0,60,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,3980,0,0,0,0,0,50,0,0,0,0,1100,0,0,0,0,60,0,0,80,0,0,0,13.0469993256912,1414.35631384714,0,0,3221.92197341739,0,0,0,0,73.0332136863696,0,0,0,16.4597903273019,0,0,0,0,0,0,0,0,0,214.627140255009,0,0,0,0,0,0,4549.6371847736,0,0,0,0,0,95.180134397312,0,0,0,0,10233.5271603795,0,0,0,0,627.441806800049,0,0,44.2979465645332,0
"172","TBB_DEM","NLD",39,1471,NA,"448238","NLD","IJM","08/01/2009"," 4:00:00","NLD","STD","09/01/2009","11:00:00",NA,NA,NA,NA,"TBB","80","33F3",NA,"KWDAYS",1897.59,NA,0,0,0,85,0,0,115,0,0,0,0,155,0,0,0,840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1610,0,0,0,0,0,0,0,0,0,0,490,0,0,0,0,55,0,0,0,0,0,0,0,601.101433385035,0,0,231.575641839375,0,0,0,0,161.716401734104,0,0,0,230.437064582227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1840.43112248379,0,0,0,0,0,0,0,0,0,0,4558.57118962359,0,0,0,0,575.154989566712,0,0,0,0
"183","TBB_DEM","NLD",36,1471,NA,"448239","NLD","STD","05/01/2009"," 5:00:00","NLD","STD","08/01/2009","14:00:00",NA,NA,NA,NA,"TBB","80","33F2",NA,"KWDAYS",4971.98,NA,0,0,20,60,0,0,550,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,1900,0,0,0,40,0,60,0,0,0,0,300,0,0,0,0,40,0,50,20,0,0,0,5.21879973027647,424.306894154142,0,0,1107.53567836223,0,0,0,0,41.7332649636398,0,0,0,0,0,0,0,0,0,0,0,0,0,153.305100182149,0,0,0,0,0,0,2171.93734951504,0,0,0,55.7822720326032,0,114.216161276774,0,0,0,0,2790.96195283077,0,0,0,0,418.294537866699,0,22.1206233166603,11.0744866411333,0
"183","TBB_DEM","NLD",36,1471,NA,"448239","NLD","STD","05/01/2009"," 5:00:00","NLD","STD","08/01/2009","14:00:00",NA,NA,NA,NA,"TBB","80","34F2",NA,"KWDAYS",4971.98,NA,0,0,160,200,0,0,2300,0,0,0,60,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10600,0,0,0,40,0,40,0,0,0,0,1080,0,0,0,0,80,0,0,160,0,0,0,41.7503978422117,1414.35631384714,0,0,4631.51283678750,0,0,0,103.210526315789,250.399589781839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12117.1241604523,0,0,0,55.7822720326032,0,76.1441075178496,0,0,0,0,10047.4630301908,0,0,0,0,836.589075733399,0,0,88.5958931290665,0
"195","TBB_DEM","NLD",NA,1048,NA,"448240","NLD","STD","04/01/2009","19:00:00","NLD","STD","08/01/2009","22:00:00",NA,NA,NA,NA,"TBB","80","34F2",NA,"KWDAYS",4328.24,NA,0,0,0,175,0,0,1440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9160,0,0,0,0,0,0,0,0,0,0,1020,0,0,0,0,110,0,0,0,0,0,0,0,1237.56177461625,0,0,2899.72977607565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10471.0242745041,0,0,0,0,0,0,0,0,0,0,9489.27063962462,0,0,0,0,1150.30997913342,0,0,0,0
"1072","TBB_DEM","NLD",42,1655,NA,"448241","NLD","HAR","05/01/2009"," 2:00:00","NLD","HAR","09/01/2009"," 6:00:00",NA,NA,NA,NA,"TBB","80","37F4",NA,"KWDAYS",6901.35,NA,0,0,0,250,0,0,40,0,0,0,0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7440,0,0,0,0,0,30,0,0,0,0,1350,0,0,0,0,400,0,0,0,0,0,0,0,1767.94539230893,0,0,80.5480493354347,0,0,0,0,93.8998461681894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8504.84941073256,0,0,0,0,0,57.1080806383872,0,0,0,0,12559.3287877385,0,0,0,0,4182.94537866699,0,0,0,0
"2984","TBB_DEM","NLD",25,221,NA,"448242","NLD","STD","05/01/2009","00:00:00","NLD","STD","08/01/2009","11:00:00",NA,NA,NA,NA,"TBB","80","31F2",NA,"KWDAYS",764.66,NA,0,0,0,10,0,0,100,0,0,0,0,520,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,10,0,0,0,0,0,0,0,70.717815692357,0,0,201.370123338587,0,0,0,0,542.532444527317,0,0,0,43.8927742061384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4312492079739,0,0,0,0,0,0,0,0,0,0,372.128260377436,0,0,0,0,104.573634466675,0,0,0,0
"2984","TBB_DEM","NLD",25,221,NA,"448242","NLD","STD","05/01/2009","00:00:00","NLD","STD","08/01/2009","11:00:00",NA,NA,NA,NA,"TBB","80","32F3",NA,"KWDAYS",764.66,NA,0,0,0,10,0,0,100,0,0,0,0,1680,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,5,0,0,10,0,0,0,0,70.717815692357,0,0,201.370123338587,0,0,0,0,1752.79712847287,0,0,0,98.7587419638114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.71562460398694,0,0,0,0,0,0,0,0,0,0,1860.64130188718,0,0,0,0,52.2868172333374,0,0,5.53724332056666,0
"2984","TBB_DEM","NLD",25,221,NA,"448242","NLD","STD","05/01/2009","00:00:00","NLD","STD","08/01/2009","11:00:00",NA,NA,NA,NA,"TBB","80","32F4",NA,"KWDAYS",764.66,NA,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.199794890919,0,0,0,5.4865967757673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186.064130188718,0,0,0,0,0,0,0,0,0
"211","TBB_DEM","NLD",40,1469,NA,"448243","NLD","SCE","06/01/2009","16:00:00","NLD","STD","09/01/2009"," 2:00:00",NA,NA,NA,NA,"TBB","80","33F3",NA,"KWDAYS",3554.98,NA,0,0,0,150,0,0,750,0,0,0,0,530,0,0,0,4700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5500,0,0,0,60,0,0,0,0,0,0,1420,0,0,0,0,150,0,0,0,0,0,0,0,1060.76723538536,0,0,1510.2759250394,0,0,0,0,552.965760768227,0,0,0,1289.35024230532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6287.18706438563,0,0,0,83.6734080489047,0,0,0,0,0,0,13210.5532433990,0,0,0,0,1568.60451700012,0,0,0,0
"222","TBB_DEM","NLD",39,1471,NA,"448244","NLD","STD","05/01/2009"," 7:00:00","NLD","STD","09/01/2009"," 3:00:00",NA,NA,NA,NA,"TBB","80","33F3",NA,"KWDAYS",5633.93,NA,0,0,40,300,0,0,1365,0,0,0,0,1035,0,0,0,5100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000,0,0,0,0,0,0,0,0,0,0,1975,0,0,80,0,260,0,0,320,0,0,0,10.4375994605529,2121.53447077071,0,0,2748.70218357171,0,0,0,0,1079.84823093418,0,0,0,1399.08217782066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10288.1242871765,0,0,0,0,0,0,0,0,0,0,18373.8328561359,0,0,42.1714285714286,0,2718.91449613355,0,0,177.191786258133,0
"226","TBB_DEM","NLD",40,1467,NA,"448245","NLD","STD","04/01/2009","21:00:00","NLD","STD","09/01/2009"," 4:00:00",NA,NA,NA,NA,"TBB","80","33F2",NA,"KWDAYS",6293.43,NA,0,0,55,720,0,95,2350,0,0,0,140,90,0,0,0,0,0,0,0,60,0,0,0,0,0,50,0,0,0,0,0,0,6900,0,0,0,50,0,190,0,0,0,0,2400,0,0,0,0,250,0,160,110,0,0,0,14.3516992582603,5091.68272984971,0,612.314888888889,4732.19789845679,0,0,0,240.824561403509,93.8998461681894,0,0,0,0,0,0,0,105.135433884298,0,0,0,0,0,153.305100182149,0,0,0,0,0,0,7887.56195350197,0,0,0,69.727840040754,0,361.684510709786,0,0,0,0,22327.6956226462,0,0,0,0,2614.34086166687,0,70.7859946133128,60.9096765262332,0
"233","TBB_DEM","NLD",24,300,NA,"448246","NLD","IJM","07/01/2009","21:00:00","NLD","STD","09/01/2009"," 9:00:00",NA,NA,NA,NA,"TBB","80","33F3",NA,"KWDAYS",450,NA,0,0,0,0,0,0,180,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1360,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.466222009456,0,0,0,0,0,0,0,0,32.9195806546038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1554.64989228445,0,0,0,0,0,0,0,0,0,0,1116.38478113231,0,0,0,0,0,0,0,0,0
"741","TBB_DEM","NLD",NA,1471,NA,"448247","NLD","STD","05/01/2009","18:00:00","NLD","STD","08/01/2009","13:00:00",NA,NA,NA,NA,"TBB","80","32F2",NA,"KWDAYS",4104.09,NA,0,0,100,80,0,0,400,0,0,0,0,240,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3240,0,0,0,0,0,0,0,0,0,0,340,0,0,0,0,0,0,0,200,0,0,0,26.0939986513823,565.742525538857,0,0,805.480493354347,0,0,0,0,250.399589781839,0,0,0,21.9463871030692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3703.72474338354,0,0,0,0,0,0,0,0,0,0,3163.09021320821,0,0,0,0,0,0,0,110.744866411333,0
"745","TBB_DEM","NLD",38,1324,NA,"448249","NLD","SCE","07/01/2009"," 1:00:00","NLD","STD","09/01/2009","10:00:00",NA,NA,NA,NA,"TBB","80","32F3",NA,"KWDAYS",3151.12,NA,0,0,145,100,0,0,805,0,0,0,0,565,0,0,0,565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5250,0,0,0,0,0,0,0,0,0,0,500,0,0,0,0,115,0,0,480,0,0,0,37.8362980445044,707.17815692357,0,0,1621.02949287562,0,0,0,0,589.482367611412,0,0,0,154.996358915426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6001.40583418628,0,0,0,0,0,0,0,0,0,0,4651.60325471795,0,0,0,0,1202.59679636676,0,0,265.787679387199,0
"747","OTB_DEM","NLD",24,221,NA,"448250","NLD","SCE","07/01/2009"," 5:00:00","NLD","STD","08/01/2009","22:00:00",NA,NA,NA,NA,"OTB","120","32F3",NA,"KWDAYS",377.91,NA,0,0,0,0,0,0,1300,0,0,0,0,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2617.81160340163,0,0,0,0,521.665812045497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"742","TBB_DEM","NLD",NA,221,NA,"448251","NLD","IJM","07/01/2009","20:00:00","NLD","STD","09/01/2009","12:00:00",NA,NA,NA,NA,"TBB","80","33F3",NA,"KWDAYS",369.07,NA,0,0,0,30,0,0,110,0,0,0,0,60,0,0,0,160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2560,0,0,0,0,0,0,0,0,0,0,200,0,0,0,0,10,0,0,10,0,0,0,0,212.153447077071,0,0,221.507135672445,0,0,0,0,62.5998974454596,0,0,0,43.8927742061384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2926.39979724131,0,0,0,0,0,0,0,0,0,0,1860.64130188718,0,0,0,0,104.573634466675,0,0,5.53724332056666,0
"849","TBB_DEM","NLD",31,1035,NA,"448252","NLD","STD","05/01/2009"," 7:00:00","NLD","STD","09/01/2009"," 1:00:00",NA,NA,NA,NA,"TBB","80","33F2",NA,"KWDAYS",3881.25,NA,0,0,0,0,0,0,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1764,0,0,0,0,0,0,0,0,0,0,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704.795431685054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2016.47236028659,0,0,0,0,0,0,0,0,0,0,1553.63548707580,0,0,0,0,0,0,0,0,0
"849","TBB_DEM","NLD",31,1035,NA,"448252","NLD","STD","05/01/2009"," 7:00:00","NLD","STD","09/01/2009"," 1:00:00",NA,NA,NA,NA,"TBB","80","34F2",NA,"KWDAYS",3881.25,NA,0,0,0,59,0,0,270,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2415,0,0,0,160,0,190,0,0,0,0,572,0,40,0,0,162,0,0,0,0,0,0,0,417.235112584907,0,0,543.699333014184,0,0,0,0,15.6499743613649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2760.64668372569,0,0,0,223.129088130413,0,361.684510709786,0,0,0,0,5321.43412339734,0,95.5656160458453,0,0,1694.09287836013,0,0,0,0
"849","TBB_DEM","NLD",31,1035,NA,"448252","NLD","STD","05/01/2009"," 7:00:00","NLD","STD","09/01/2009"," 1:00:00",NA,NA,NA,NA,"TBB","80","35F2",NA,"KWDAYS",3881.25,NA,0,0,0,77,0,0,88,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1344,0,0,0,1117,0,1037,0,0,0,0,333,0,0,0,0,226,0,0,0,0,0,0,0,544.52718083115,0,0,177.205708537956,0,0,0,0,46.9499230840947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1536.35989355169,0,0,0,1557.71994651044,0,1974.03598740025,0,0,0,0,3097.96776764216,0,0,0,0,2363.36413894685,0,0,0,0
"2472","LH_FIN_","NLD",7.2,164,NA,"448253","NLD","STD","09/01/2009"," 7:00:00","NLD","STD","09/01/2009","18:00:00",NA,NA,NA,NA,"LHP","0","32F3",NA,"KWDAYS",75.44,NA,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.520646868663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"851","TBB_DEM","NLD",42,1467,NA,"448254","NLD","STD","04/01/2009","21:00:00","NLD","STD","08/01/2009","13:00:00",NA,NA,NA,NA,"TBB","80","33F2",NA,"KWDAYS",5383.89,NA,0,0,150,330,0,450,4650,0,0,0,0,195,0,0,0,0,0,0,0,80,0,0,0,0,0,70,0,0,0,0,0,0,22530,0,0,0,0,0,0,0,0,0,0,2080,0,0,0,0,250,0,0,540,0,0,0,39.1409979770735,2333.68791784778,0,2900.43894736842,9363.71073524428,0,0,0,0,203.449666697744,0,0,0,0,0,0,0,140.180578512397,0,0,0,0,0,214.627140255009,0,0,0,0,0,0,25754.6044655651,0,0,0,0,0,0,0,0,0,0,19350.6695396267,0,0,0,0,2614.34086166687,0,0,299.011139310599,0
"2483","LH_FIN_","NLD",7.7,167,NA,"448255","NLD","STD","03/01/2009"," 5:00:00","NLD","STD","03/01/2009","17:00:00",NA,NA,NA,NA,"LHP","0","32F3",NA,"KWDAYS",83.5,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.43247428073234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"369","OTB_DEM","NLD",NA,221,NA,"448256","NLD","COL","05/01/2009"," 1:00:00","NLD","STD","08/01/2009","15:00:00",NA,NA,NA,NA,"OTB","120","31F2",NA,"KWDAYS",791.18,NA,0,0,0,0,0,0,460,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,926.302567357499,0,0,0,0,140.849769252284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"369","OTB_DEM","NLD",NA,221,NA,"448256","NLD","COL","05/01/2009"," 1:00:00","NLD","STD","08/01/2009","15:00:00",NA,NA,NA,NA,"TBB","80","32F2",NA,"KWDAYS",791.18,NA,0,0,0,40,0,0,125,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1550,0,0,0,0,0,20,0,0,0,0,85,0,0,0,0,0,0,0,70,0,0,0,0,282.871262769428,0,0,251.712654173233,0,0,0,0,10.4333162409099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1771.84362723595,0,0,0,0,0,38.0720537589248,0,0,0,0,790.772553302052,0,0,0,0,0,0,0,38.7607032439666,0
"369","OTB_DEM","NLD",NA,221,NA,"448256","NLD","COL","05/01/2009"," 1:00:00","NLD","STD","08/01/2009","15:00:00",NA,NA,NA,NA,"TBB","80","33F2",NA,"KWDAYS",791.18,NA,0,0,0,40,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,210,0,0,0,0,360,0,0,0,0,0,0,0,15,0,0,0,0,282.871262769428,0,0,90.616555502364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.165618267778,0,0,0,0,0,399.756564468711,0,0,0,0,3349.15434339693,0,0,0,0,0,0,0,8.30586498084998,0
"915","OTB_DEM","NLD",24,221,NA,"448257","NLD","SCE","08/01/2009"," 5:00:00","NLD","STD","08/01/2009","23:00:00",NA,NA,NA,NA,"OTB","120","32F3",NA,"KWDAYS",165.75,NA,0,0,0,0,0,0,782,0,0,0,0,339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1574.71436450775,0,0,0,0,353.689420566847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
